,is_fake,emoji
696,0,{}
697,0,{}
698,0,{}
699,0,{}
700,0,{'©': 'copyright'}
701,0,{}
702,0,{}
703,0,{}
704,0,{}
705,0,{}
706,0,{}
707,0,{}
708,0,{'™': 'trade mark'}
709,0,{}
710,0,{}
711,0,{}
712,0,{'™': 'trade mark'}
713,0,{'®': 'registered'}
714,0,{'™': 'trade mark'}
715,0,{'™': 'trade mark'}
716,0,{}
717,0,{'™': 'trade mark'}
718,0,{}
719,0,{}
720,0,{'™': 'trade mark'}
721,0,{}
722,0,{}
723,0,{}
724,0,{'™': 'trade mark'}
725,0,{}
726,0,{}
727,0,{}
728,0,{'™': 'trade mark'}
729,0,{}
730,0,{}
731,0,{}
732,0,{}
733,0,{'™': 'trade mark'}
734,0,{'™': 'trade mark'}
735,0,{'™': 'trade mark'}
736,0,{'™': 'trade mark'}
737,0,{}
738,0,{}
739,0,{}
740,0,{}
741,0,{}
742,0,{}
743,0,{}
744,0,{}
745,0,{}
746,0,{}
747,0,{}
748,0,{}
749,0,{}
750,0,{}
751,0,{}
752,0,{}
753,0,{}
754,0,{}
755,0,{}
756,0,{}
757,0,{}
758,0,{}
759,0,{}
760,0,{}
761,0,{}
762,0,{}
763,0,{}
764,0,{}
765,0,{}
766,0,{}
767,0,{}
768,0,{}
769,0,{}
770,0,{}
771,0,{'®': 'registered'}
772,0,{'®': 'registered'}
773,0,{}
774,0,{}
775,0,{}
776,0,{}
777,0,{}
778,0,{}
779,0,{}
780,0,{}
781,0,{}
782,0,{'®': 'registered'}
783,0,{}
784,0,{}
785,0,{}
786,0,{}
787,0,{}
788,0,{}
789,0,{}
790,0,{}
791,0,{}
792,0,{}
793,0,{}
794,0,{}
795,0,{}
796,0,{}
797,0,{}
798,0,{}
799,0,{}
800,0,{}
801,0,{}
802,0,{}
803,0,{}
804,0,{}
805,0,{}
806,0,{}
807,0,{}
808,0,{}
809,0,{}
810,0,{}
811,0,{}
812,0,{}
813,0,{'®': 'registered'}
814,0,{'®': 'registered'}
815,0,{}
816,0,{}
817,0,{}
818,0,{}
819,0,{}
820,0,{}
821,0,{}
822,0,{'®': 'registered'}
823,0,{'®': 'registered'}
824,0,{'®': 'registered'}
825,0,{'®': 'registered'}
826,0,{'®': 'registered'}
827,0,{'®': 'registered'}
828,0,{'®': 'registered'}
829,0,{}
830,0,{'®': 'registered'}
831,0,{}
832,0,{}
833,0,{'®': 'registered'}
834,0,{}
835,0,{'®': 'registered'}
836,0,{}
837,0,{'®': 'registered'}
838,0,{}
839,0,{'®': 'registered'}
840,0,{'®': 'registered'}
841,0,{}
842,0,{}
843,0,{'®': 'registered'}
844,0,{}
845,0,{}
846,0,{'®': 'registered'}
847,0,{}
848,0,{'®': 'registered'}
849,0,{'®': 'registered'}
850,0,{}
851,0,{}
852,0,"{'®': 'registered', '©': 'copyright'}"
853,0,{}
854,0,{'®': 'registered'}
855,0,{'®': 'registered'}
856,0,{'🥲': 'smiling face with tear'}
857,0,"{'™': 'trade mark', '®': 'registered'}"
858,0,{'®': 'registered'}
859,0,{}
860,0,{}
861,0,{}
862,0,{}
863,0,{}
864,0,{}
865,0,{}
866,0,{}
867,0,{}
868,0,{'®': 'registered'}
869,0,{}
870,0,{}
871,0,{}
872,0,{}
873,0,{}
874,0,{}
875,0,{}
876,0,{}
877,0,{}
878,0,{}
879,0,{}
880,0,{}
881,0,{}
882,0,{}
883,0,{}
884,0,{}
885,0,{}
886,0,{}
887,0,{}
888,0,{}
889,0,{}
890,0,{}
891,0,{}
892,0,{}
893,0,{}
894,0,{'®': 'registered'}
895,0,{}
896,0,{'™': 'trade mark'}
897,0,{'®': 'registered'}
898,0,{}
899,0,{}
900,0,{}
901,0,{}
902,0,{'®': 'registered'}
903,0,{}
904,0,{}
905,0,{}
906,0,{'®': 'registered'}
907,0,{}
908,0,{}
909,0,{}
910,0,{}
911,0,{}
912,0,{}
913,0,{}
914,0,{}
915,0,{}
916,0,{}
917,0,{}
918,0,{}
919,0,{}
920,0,{}
921,0,{}
922,0,{}
923,0,{}
924,0,{}
925,0,{}
926,0,{}
927,0,{}
928,0,{}
929,0,{}
930,0,{}
931,0,{}
932,0,{}
933,0,{}
934,0,{}
935,0,{}
936,0,{}
937,0,{}
938,0,{}
939,0,{}
940,0,{}
941,0,{}
942,0,{}
943,0,{}
944,0,{}
945,0,{}
946,0,{}
947,0,{}
948,0,{}
949,0,{}
950,0,{}
951,0,{}
952,0,{}
953,0,{}
954,0,{}
955,0,{}
956,0,{}
957,0,{}
958,0,{}
959,0,{}
960,0,{}
961,0,{}
962,0,{}
963,0,{}
964,0,{}
965,0,{}
966,0,{}
967,0,{}
968,0,{}
969,0,{}
970,0,{}
971,0,{'🥲': 'smiling face with tear'}
972,0,{}
973,0,{}
974,0,{}
975,0,{}
976,0,{}
977,0,{}
978,0,{}
979,0,{}
980,0,{}
981,0,{}
982,0,{}
983,0,{}
984,0,{}
985,0,{}
986,0,{}
987,0,{}
988,0,{}
989,0,{}
990,0,{}
991,0,{}
992,0,{}
993,0,{}
994,0,{}
995,0,{}
996,0,{}
997,0,{}
998,0,{}
999,0,{}
1000,0,{}
1001,0,{}
1002,0,{}
1003,0,{}
1004,0,{}
1005,0,{}
1006,0,{}
1007,0,{}
1008,0,{}
1009,0,{}
1010,0,{}
1011,0,{}
1012,0,{}
1013,0,{}
1014,0,{}
1015,0,{}
1016,0,{}
1017,0,{}
1018,0,{}
1019,0,{}
1020,0,{}
1021,0,{}
1022,0,{}
1023,0,{}
1024,0,{}
1025,0,{}
1026,0,{}
1027,0,{}
1028,0,{}
1029,0,{}
1030,0,{}
1031,0,{}
1032,0,{}
1033,0,{}
1034,0,{}
1035,0,{}
1036,0,{}
1037,0,{}
1038,0,{}
1039,0,{}
1040,0,{}
1041,0,{}
1042,0,{}
1043,0,{}
1044,0,{}
1045,0,{}
1046,0,{}
1047,0,{}
1048,0,{}
1049,0,{}
1050,0,{}
1051,0,{}
1052,0,{}
1053,0,{}
1054,0,{}
1055,0,{}
1056,0,{}
1057,0,{}
1058,0,{}
1059,0,{}
1060,0,{}
1061,0,{}
1062,0,{}
1063,0,{}
1064,0,{}
1065,0,{}
1066,0,{}
1067,0,{}
1068,0,{}
1069,0,{}
1070,0,{}
1071,0,{}
1072,0,{}
1073,0,{}
1074,0,{}
1075,0,{}
1076,0,{}
1077,0,{}
1078,0,{}
1079,0,{}
1080,0,{}
1081,0,{}
1082,0,{}
1083,0,{}
1084,0,{}
1085,0,{}
1086,0,{}
1087,0,{}
1088,0,{}
1089,0,{}
1090,0,{}
1091,0,{}
1092,0,{}
1093,0,{}
1094,0,{}
1095,0,{}
1096,0,{}
1097,0,{}
1098,0,{}
1099,0,{}
1100,0,{}
1101,0,{}
1102,0,{}
1103,0,{}
1104,0,{}
1105,0,{}
1106,0,{}
1107,0,{}
1108,0,{}
1109,0,{}
1110,0,{}
1111,0,{}
1112,0,{}
1113,0,{}
1114,0,{}
1115,0,{}
1116,0,{}
1117,0,{}
1118,0,{}
1119,0,{}
1120,0,{}
1121,0,{}
1122,0,{}
1123,0,{}
1124,0,{}
1125,0,{}
1126,0,{}
1127,0,{}
1128,0,{}
1129,0,{}
1130,0,{'™': 'trade mark'}
1131,0,{}
1132,0,{}
1133,0,{}
1134,0,{}
1135,0,{}
1136,0,{}
1137,0,{}
1138,0,{}
1139,0,{}
1140,0,{}
1141,0,{}
1142,0,{}
1143,0,{}
1144,0,{}
1145,0,{}
1146,0,{}
1147,0,{}
1148,0,{}
1149,0,{}
1150,0,{}
1151,0,{}
1152,0,{}
1153,0,{}
1154,0,{}
1155,0,{}
1156,0,{}
1157,0,{}
1158,0,{}
1159,0,{}
1160,0,{}
1161,0,{}
1162,0,{}
1163,0,{}
1164,0,{}
1165,0,{}
1166,0,{}
1167,0,{}
1168,0,{}
1169,0,{}
1170,0,{}
1171,0,{}
1172,0,{}
1173,0,{}
1174,0,{}
1175,0,{}
1176,0,{}
1177,0,{}
1178,0,{}
1179,0,{}
1180,0,{}
1181,0,{}
1182,0,{}
1183,0,{}
1184,0,{}
1185,0,{}
1186,0,{}
1187,0,{}
1188,0,{}
1189,0,{}
1190,0,{}
1191,0,{}
1192,0,{}
1193,0,{}
1194,0,{}
1195,0,{}
1196,0,{}
1197,0,{}
1198,0,{}
1199,0,{}
1200,0,{}
1201,0,{}
1202,0,{}
1203,0,{}
1204,0,{}
1205,0,{}
1206,0,{}
1207,0,{}
1208,0,{}
1209,0,{}
1210,0,{}
1211,0,{}
1212,0,{}
1213,0,{}
1214,0,{}
1215,0,{}
1216,0,{}
1217,0,{}
1218,0,{}
1219,0,{}
1220,0,{}
1221,0,{}
1222,0,{}
1223,0,{}
1224,0,{}
1225,0,{}
1226,0,{}
1227,0,{}
1228,0,{}
1229,0,{}
1230,0,{}
1231,0,{}
1232,0,{}
1233,0,{}
1234,0,{}
1235,0,{}
1236,0,{}
1237,0,{}
1238,0,{}
1239,0,{}
1240,0,{}
1241,0,{}
1242,0,{}
1243,0,{'™': 'trade mark'}
1244,0,{}
1245,0,{}
1246,0,{}
1247,0,{}
1248,0,{}
1249,0,{}
1250,0,{}
1251,0,{}
1252,0,{}
1253,0,{}
1254,0,{}
1255,0,{}
1256,0,{}
1257,0,{}
1258,0,{}
1259,0,{}
1260,0,{}
1261,0,{}
1262,0,{}
1263,0,{}
1264,0,{}
1265,0,{}
1266,0,{}
1267,0,{}
1268,0,{}
1269,0,{}
1270,0,{}
1271,0,{}
1272,0,{}
1273,0,{}
1274,0,{}
1275,0,{}
1276,0,{}
1277,0,{}
1278,0,{}
1279,0,{}
1280,0,{}
1281,0,{}
1282,0,{}
1283,0,{}
1284,0,{}
1285,0,{}
1286,0,{}
1287,0,{}
1288,0,{}
1289,0,{}
1290,0,{}
1291,0,{}
1292,0,{}
1293,0,{}
1294,0,{}
1295,0,{}
1296,0,{}
1297,0,{}
1298,0,{}
1299,0,{}
1300,0,{}
1301,0,{}
1302,0,{}
1303,0,{}
1304,0,{}
1305,0,{}
1306,0,{}
1307,0,{}
1308,0,{}
1309,0,{}
1310,0,{}
1311,0,{}
1312,0,{}
1313,0,{}
1314,0,{}
1315,0,{}
1316,0,{}
1317,0,{'™': 'trade mark'}
1318,0,{}
1319,0,{}
1320,0,{}
1321,0,{}
1322,0,{}
1323,0,{}
1324,0,{}
1325,0,{}
1326,0,{}
1327,0,{}
1328,0,{}
1329,0,{}
1330,0,{}
1331,0,{}
1332,0,{}
1333,0,{}
1334,0,{}
1335,0,{}
1336,0,{}
1337,0,{}
1338,0,{}
1339,0,{}
1340,0,{}
1341,0,{}
1342,0,{}
1343,0,{}
1344,0,{}
1345,0,{}
1346,0,{}
1347,0,{}
1348,0,{}
1349,0,{}
1350,0,{}
1351,0,{}
1352,0,{}
1353,0,{}
1354,1,{'®': 'registered'}
1355,1,{'®': 'registered'}
1356,1,{'®': 'registered'}
1357,1,{'®': 'registered'}
1358,1,{'®': 'registered'}
1359,1,{'®': 'registered'}
1360,1,{}
1361,1,{'®': 'registered'}
1362,1,{'®': 'registered'}
1363,1,{'®': 'registered'}
1364,1,{'®': 'registered'}
1365,1,{'®': 'registered'}
1366,1,{'®': 'registered'}
1367,1,{'®': 'registered'}
1368,1,{'®': 'registered'}
1369,1,{'®': 'registered'}
1370,1,{}
1371,1,{}
1372,1,{}
1373,1,{}
1374,1,{}
1375,1,{}
1376,1,{}
1377,1,{}
1378,1,{}
1379,1,{}
1380,1,{}
1381,1,{}
1382,1,{}
1383,1,{'™': 'trade mark'}
1384,1,{'™': 'trade mark'}
1385,1,{}
1386,1,{}
1387,1,{}
1388,1,{}
1389,1,{}
1390,1,{}
1391,1,{'™': 'trade mark'}
1392,1,{}
1393,1,{}
1394,1,{}
1395,1,{}
1396,1,{}
1397,1,{}
1398,1,{}
1399,1,{}
1400,1,{}
1401,1,{}
1402,1,{}
1403,1,{}
1404,1,{}
1405,1,{}
1406,1,{}
1407,1,{}
1408,1,{}
1409,1,{}
1410,1,{}
1411,1,{}
1412,1,{}
1413,1,{}
1414,1,{}
1415,1,{}
1416,1,{}
1417,1,{}
1418,1,{}
1419,1,{}
1420,1,{}
1421,1,{}
1422,1,{}
1423,1,{}
1424,1,{}
1425,1,{}
1426,1,{}
1427,1,{}
1428,1,{}
1429,1,{}
1430,1,{}
1431,1,{}
1432,1,{}
1433,1,{}
1434,1,{}
1435,1,{}
1436,1,{}
1437,1,{}
1438,1,{}
1439,1,{}
1440,1,{}
1441,1,{}
1442,1,{}
1443,1,{'®': 'registered'}
1444,1,{}
1445,1,{}
1446,1,{}
1447,1,{}
1448,1,{}
1449,1,{}
1450,1,{}
1451,1,{}
1452,1,{}
1453,1,{}
1454,1,{}
1455,1,{}
1456,1,{}
1457,1,{}
1458,1,{}
1459,1,{}
1460,1,{}
1461,1,{}
1462,1,{}
1463,1,{}
1464,1,{}
1465,1,{}
1466,1,{}
1467,1,{}
1468,1,{}
1469,1,{}
1470,1,{}
1471,1,{}
1472,1,{}
1473,1,{}
1474,1,{}
1475,1,{}
1476,1,{}
1477,1,{}
1478,1,{}
1479,1,{}
1480,1,{}
1481,1,{}
1482,1,{}
1483,1,{}
1484,1,{}
1485,1,{}
1486,1,{}
1487,1,{}
1488,1,{}
1489,1,{}
1490,1,{}
1491,1,{}
1492,1,{}
1493,1,{}
1494,1,{}
1495,1,{}
1496,1,{}
1497,1,{}
1498,1,{}
1499,1,{}
1500,1,{}
1501,1,{}
1502,1,{}
1503,1,{}
1504,1,{}
1505,1,{}
1506,1,{}
1507,0,{'🤣': 'rolling on the floor laughing'}
1508,0,{}
1509,0,{}
1510,0,{'🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f': 'flag: England'}
1511,0,{'♥️': 'heart suit'}
1512,0,{'♥️': 'heart suit'}
1513,0,{'♥️': 'heart suit'}
1514,0,{}
1515,0,{'♥️': 'heart suit'}
1516,0,"{'✨': 'sparkles', '♥️': 'heart suit', '💋': 'kiss mark'}"
1517,0,{}
1518,0,{'🇬🇧': 'flag: United Kingdom'}
1519,0,"{'✨': 'sparkles', '🇬🇧': 'flag: United Kingdom'}"
1520,0,{'♥️': 'heart suit'}
1521,0,{'💔': 'broken heart'}
1522,0,"{'🙏🏻': 'folded hands: light skin tone', '♥️': 'heart suit'}"
1523,0,{}
1524,0,{}
1525,0,{}
1526,0,{'✨': 'sparkles'}
1527,0,{'🇫🇷': 'flag: France'}
1528,0,{'♥️': 'heart suit'}
1529,0,{'🇬🇧': 'flag: United Kingdom'}
1530,0,{'♥️': 'heart suit'}
1531,0,{}
1532,0,{'🥺': 'pleading face'}
1533,0,{'🪐': 'ringed planet'}
1534,0,{'🪐': 'ringed planet'}
1535,0,{'🤣': 'rolling on the floor laughing'}
1536,0,{}
1537,0,{'♥️': 'heart suit'}
1538,0,{}
1539,0,{'🤣': 'rolling on the floor laughing'}
1540,0,{}
1541,0,{'♥️': 'heart suit'}
1542,0,{}
1543,0,{}
1544,0,{}
1545,0,"{'😍': 'smiling face with heart-eyes', '♥️': 'heart suit'}"
1546,0,{'😂': 'face with tears of joy'}
1547,0,{}
1548,0,{'❤️': 'red heart'}
1549,0,"{'🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f': 'flag: England', '♥️': 'heart suit'}"
1550,0,{'🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f': 'flag: England'}
1551,0,{}
1552,0,{}
1553,0,{'♥️': 'heart suit'}
1554,0,{'♥️': 'heart suit'}
1555,0,{}
1556,0,{'🌱': 'seedling'}
1557,0,{}
1558,0,{}
1559,0,{'🌑': 'new moon'}
1560,0,"{'〰️': 'wavy dash', '🏻': 'light skin tone'}"
1561,0,{'🧚🏼\u200d♂️': 'man fairy: medium-light skin tone'}
1562,0,{}
1563,0,{}
1564,0,{'🌱': 'seedling'}
1565,0,"{'🌱': 'seedling', '🧚🏼\u200d♂️': 'man fairy: medium-light skin tone'}"
1566,0,{}
1567,0,{}
1568,0,{}
1569,0,"{'🪐': 'ringed planet', '🖤': 'black heart'}"
1570,0,{}
1571,0,"{'🌑': 'new moon', '🧚🏼\u200d♂️': 'man fairy: medium-light skin tone'}"
1572,0,{'〰️': 'wavy dash'}
1573,0,{}
1574,0,{}
1575,0,"{'〰️': 'wavy dash', '🦇': 'bat', '🖤': 'black heart'}"
1576,0,{}
1577,0,{}
1578,0,{'💘': 'heart with arrow'}
1579,0,"{'🐈\u200d⬛': 'black cat', '🔬': 'microscope'}"
1580,0,"{'🔬': 'microscope', '🧸': 'teddy bear'}"
1581,0,{'🧚🏼\u200d♂️': 'man fairy: medium-light skin tone'}
1582,0,{}
1583,0,{'🌬': 'wind face'}
1584,0,{}
1585,0,{'🦌': 'deer'}
1586,0,{}
1587,0,"{'🪞': 'mirror', '🤍': 'white heart'}"
1588,0,{'☄️': 'comet'}
1589,0,{'☄️': 'comet'}
1590,0,{}
1591,0,{}
1592,0,{}
1593,0,{}
1594,0,{}
1595,0,{}
1596,0,{}
1597,0,{}
1598,0,{}
1599,0,{}
1600,0,{}
1601,0,{}
1602,0,{}
1603,0,{}
1604,0,{}
1605,0,{}
1606,0,{}
1607,0,{}
1608,0,{'❤️': 'red heart'}
1609,0,{'❤️': 'red heart'}
1610,0,{'❤️': 'red heart'}
1611,0,{}
1612,0,{}
1613,0,{}
1614,0,{}
1615,0,{'🥇': '1st place medal'}
1616,0,{}
1617,0,{'🎸': 'guitar'}
1618,0,{}
1619,0,{}
1620,0,{}
1621,0,{}
1622,0,{}
1623,0,{'⛳': 'flag in hole'}
1624,0,{'🐶': 'dog face'}
1625,0,"{'🎈': 'balloon', '🎂': 'birthday cake', '🎉': 'party popper', '🎁': 'wrapped gift', '🎊': 'confetti ball'}"
1626,0,{}
1627,0,"{'🥇': '1st place medal', '🇺🇸': 'flag: United States'}"
1628,0,{}
1629,0,{}
1630,0,{}
1631,0,{'🇫🇷': 'flag: France'}
1632,0,{}
1633,0,{}
1634,0,{}
1635,0,{}
1636,0,{}
1637,0,{}
1638,0,{}
1639,0,{}
1640,0,{}
1641,0,{}
1642,0,{}
1643,0,{}
1644,0,{}
1645,0,{'😃': 'grinning face with big eyes'}
1646,0,{}
1647,0,{}
1648,0,{}
1649,0,{}
1650,0,{}
1651,0,{}
1652,0,{}
1653,0,{}
1654,0,{}
1655,0,{}
1656,0,{}
1657,0,{}
1658,0,{}
1659,0,{}
1660,0,{}
1661,0,{}
1662,0,{}
1663,0,{}
1664,0,{}
1665,0,{'🥰': 'smiling face with hearts'}
1666,0,{'🥰': 'smiling face with hearts'}
1667,0,{}
1668,0,{}
1669,0,{}
1670,0,{}
1671,0,{}
1672,0,{}
1673,0,{'™️': 'trade mark'}
1674,0,{}
1675,0,{}
1676,0,{}
1677,0,{}
1678,0,{}
1679,0,{}
1680,0,{'🌞': 'sun with face'}
1681,0,{}
1682,0,{'👀': 'eyes'}
1683,0,{}
1684,0,{'🌞': 'sun with face'}
1685,0,{}
1686,0,{}
1687,0,{}
1688,0,{}
1689,0,{}
1690,0,{}
1691,0,{}
1692,0,{'📷': 'camera'}
1693,0,{'📷': 'camera'}
1694,0,{}
1695,0,{'🍍': 'pineapple'}
1696,0,"{'🤯': 'exploding head', '📷': 'camera', '🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f': 'flag: Scotland'}"
1697,0,"{'🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f': 'flag: Scotland', '📷': 'camera'}"
1698,0,{'🌞': 'sun with face'}
1699,0,{'🌞': 'sun with face'}
1700,0,{'🏝': 'desert island'}
1701,0,"{'🌞': 'sun with face', '📷': 'camera'}"
1702,0,"{'🌞': 'sun with face', '📷': 'camera'}"
1703,0,"{'🌞': 'sun with face', '📷': 'camera'}"
1704,0,{'🎣': 'fishing pole'}
1705,0,{'🧪': 'test tube'}
1706,0,"{'🌞': 'sun with face', '📷': 'camera'}"
1707,0,{'🌞': 'sun with face'}
1708,0,{}
1709,0,"{'🌞': 'sun with face', '📷': 'camera'}"
1710,0,"{'❤️': 'red heart', '📷': 'camera'}"
1711,0,{'📷': 'camera'}
1712,0,"{'🌞': 'sun with face', '🍄': 'mushroom', '🪐': 'ringed planet', '📷': 'camera'}"
1713,0,"{'🧪': 'test tube', '🌞': 'sun with face', '🪐': 'ringed planet'}"
1714,0,{}
1715,0,{}
1716,0,{}
1717,0,{'❤️': 'red heart'}
1718,0,{'❤️': 'red heart'}
1719,0,{'🌃': 'night with stars'}
1720,0,{'♥️': 'heart suit'}
1721,0,{}
1722,0,{}
1723,0,{'💭': 'thought balloon'}
1724,0,{}
1725,0,{}
1726,0,"{'📷': 'camera', '💜': 'purple heart', '💚': 'green heart', '💛': 'yellow heart', '♥️': 'heart suit', '🧡': 'orange heart', '💙': 'blue heart'}"
1727,0,{}
1728,0,{}
1729,0,{'🤍': 'white heart'}
1730,0,{'👀': 'eyes'}
1731,0,{'⭐': 'star'}
1732,0,{}
1733,0,{}
1734,0,{'🇮🇹': 'flag: Italy'}
1735,0,"{'🏳️\u200d⚧️': 'transgender flag', '🦄': 'unicorn', '⚧': 'transgender symbol', '🏳️\u200d🌈': 'rainbow flag', '✨': 'sparkles', '🌈': 'rainbow'}"
1736,0,{'⚡': 'high voltage'}
1737,0,{}
1738,0,{}
1739,0,{'✨': 'sparkles'}
1740,0,{}
1741,0,{'🌟': 'glowing star'}
1742,0,{}
1743,0,{}
1744,0,"{'👟': 'running shoe', '♻️': 'recycling symbol'}"
1745,0,{'😈': 'smiling face with horns'}
1746,0,{}
1747,0,{}
1748,0,{}
1749,0,{}
1750,0,"{'👀': 'eyes', '🩸': 'drop of blood', '🌇': 'sunset'}"
1751,0,{}
1752,0,{}
1753,0,{}
1754,0,{}
1755,0,{}
1756,0,{}
1757,0,{}
1758,0,{}
1759,0,{}
1760,0,{}
1761,0,{}
1762,0,{'✨': 'sparkles'}
1763,0,{}
1764,0,{}
1765,0,{'❤️': 'red heart'}
1766,0,{'❤️': 'red heart'}
1767,0,{'❤️': 'red heart'}
1768,0,{}
1769,0,{}
1770,0,{}
1771,0,{}
1772,0,{'👀': 'eyes'}
1773,0,"{'❤️': 'red heart', '🌴': 'palm tree'}"
1774,0,{}
1775,0,{}
1776,0,{}
1777,0,"{'🤭': 'face with hand over mouth', '🤫': 'shushing face', '😯': 'hushed face'}"
1778,0,"{'❤️': 'red heart', '🤫': 'shushing face'}"
1779,0,{}
1780,0,{}
1781,0,{}
1782,0,{}
1783,0,{}
1784,0,{'🎈': 'balloon'}
1785,0,{'❤️': 'red heart'}
1786,0,{}
1787,0,{}
1788,0,{}
1789,0,{}
1790,0,{'🎼': 'musical score'}
1791,0,{'🤪': 'zany face'}
1792,0,{'❤️': 'red heart'}
1793,0,{}
1794,0,{'👀': 'eyes'}
1795,0,{'🙏🏻': 'folded hands: light skin tone'}
1796,0,{}
1797,0,{}
1798,0,{}
1799,0,{'❤️': 'red heart'}
1800,0,{'❤️': 'red heart'}
1801,0,{}
1802,0,{}
1803,0,"{'❤️': 'red heart', '😂': 'face with tears of joy'}"
1804,0,{'❤️': 'red heart'}
1805,0,{'❤️': 'red heart'}
1806,0,"{'❤️': 'red heart', '📷': 'camera'}"
1807,0,{}
1808,0,{}
1809,0,{}
1810,0,"{'❤️': 'red heart', '🌴': 'palm tree'}"
1811,0,{'❤️': 'red heart'}
1812,0,"{'🙏🏻': 'folded hands: light skin tone', '❤️': 'red heart'}"
1813,0,{'❤️': 'red heart'}
1814,0,"{'❤️': 'red heart', '🌴': 'palm tree'}"
1815,0,{}
1816,0,"{'🍭': 'lollipop', '🤓': 'nerd face'}"
1817,0,"{'🌸': 'cherry blossom', '💗': 'growing heart', '💓': 'beating heart', '🤍': 'white heart', '🌠': 'shooting star'}"
1818,0,{}
1819,0,{'💫': 'dizzy'}
1820,0,"{'🌤️': 'sun behind small cloud', '☁️': 'cloud', '☀️': 'sun', '⛅': 'sun behind cloud'}"
1821,0,{'🌼': 'blossom'}
1822,0,"{'🤍': 'white heart', '🤪': 'zany face'}"
1823,0,{'🤍': 'white heart'}
1824,0,"{'😆': 'grinning squinting face', '🖤': 'black heart'}"
1825,0,{}
1826,0,{}
1827,0,{'🌸': 'cherry blossom'}
1828,0,{}
1829,0,{'🤍': 'white heart'}
1830,0,{'💛': 'yellow heart'}
1831,0,{}
1832,0,{'📸': 'camera with flash'}
1833,0,"{'🐰': 'rabbit face', '💛': 'yellow heart'}"
1834,0,{'🖤': 'black heart'}
1835,0,{'❤️\u200d🔥': 'heart on fire'}
1836,0,{'🔥': 'fire'}
1837,0,"{'🤍': 'white heart', '🖤': 'black heart'}"
1838,0,{'🖤': 'black heart'}
1839,0,{'🖤': 'black heart'}
1840,0,{}
1841,0,{}
1842,0,{'😆': 'grinning squinting face'}
1843,0,{'🧡': 'orange heart'}
1844,0,{'🤍': 'white heart'}
1845,0,{}
1846,0,"{'🎈': 'balloon', '🧨': 'firecracker', '🍷': 'wine glass', '🎯': 'bullseye', '🥊': 'boxing glove', '❤️\u200d🔥': 'heart on fire', '🌹': 'rose', '🧯': 'fire extinguisher', '🚗': 'automobile', '🥁': 'drum'}"
1847,0,{'🤎': 'brown heart'}
1848,0,{}
1849,0,{'😚': 'kissing face with closed eyes'}
1850,0,{'🖤': 'black heart'}
1851,0,{'❤️\u200d🔥': 'heart on fire'}
1852,0,{'💚': 'green heart'}
1853,0,{'🖤': 'black heart'}
1854,0,{'🐱': 'cat face'}
1855,0,{'🖤': 'black heart'}
1856,0,{}
1857,0,{'🖤': 'black heart'}
1858,0,{'😎': 'smiling face with sunglasses'}
1859,0,"{'☺': 'smiling face', '💕': 'two hearts', '😊': 'smiling face with smiling eyes'}"
1860,0,{'😨': 'fearful face'}
1861,0,{'🤍': 'white heart'}
1862,0,"{'❤️': 'red heart', '🎂': 'birthday cake'}"
1863,0,{'❣️': 'heart exclamation'}
1864,0,{}
1865,0,{}
1866,0,{'☺️': 'smiling face'}
1867,0,{'❣️': 'heart exclamation'}
1868,0,{}
1869,0,{}
1870,0,{}
1871,0,{'🌄': 'sunrise over mountains'}
1872,0,{'📸': 'camera with flash'}
1873,0,"{'🧡': 'orange heart', '🍊': 'tangerine', '😉': 'winking face'}"
1874,0,{'🍊': 'tangerine'}
1875,0,{}
1876,0,{}
1877,0,{}
1878,0,"{'🎉': 'party popper', '🥳': 'partying face'}"
1879,0,"{'🤔': 'thinking face', '😉': 'winking face'}"
1880,0,{}
1881,0,"{'🍊': 'tangerine', '😉': 'winking face'}"
1882,0,{'😉': 'winking face'}
1883,0,{}
1884,0,"{'🚗': 'automobile', '🐕': 'dog', '🧍\u200d♀️': 'woman standing', '🧍': 'person standing'}"
1885,0,{}
1886,0,{}
1887,0,{}
1888,0,"{'🐕': 'dog', '🥃': 'tumbler glass'}"
1889,0,"{'😅': 'grinning face with sweat', '🐶': 'dog face', '🇸🇪': 'flag: Sweden', '🥞': 'pancakes', '❄️': 'snowflake'}"
1890,0,"{'💨': 'dashing away', '🥃': 'tumbler glass'}"
1891,0,{}
1892,0,{}
1893,0,{}
1894,0,"{'🍊': 'tangerine', '🎅': 'Santa Claus', '🌲': 'evergreen tree'}"
1895,0,{'👌': 'OK hand'}
1896,0,{'❤': 'red heart'}
1897,0,"{'👌': 'OK hand', '🙋\u200d♀️': 'woman raising hand', '🙋': 'person raising hand', '⬇️': 'down arrow'}"
1898,0,"{'⬇️': 'down arrow', '🥃': 'tumbler glass', '😉': 'winking face', '☕': 'hot beverage'}"
1899,0,{'🥃': 'tumbler glass'}
